"","Sample","PSMA1","PSMA3","PSMA4","PSMA5","PSMA7","PSMB1","PSMB2","PSMB3","PSMB4","PSMB5","PSMB6","PSMB7","PSMB8","PSMB9","PSMC2","PSMC3","PSMC4","PSMC5","PSMC6","PSMD1","PSMD3","PSMD4","PSMD5","PSMD6","PSMD7","PSMD8","PSMD10","PSMD11","PSMD12","PSMD13","PSMD14","PSME1","PSME2","PSME3","Subgroup","proteasome_mean"
"382","MB_SubtypeStudy_55382",6.22443610721839,8.32476359522608,9.36682322109091,7.46118088839101,7.83017225200708,7.95556482786404,10.1495150947524,8.9645363729785,10.3688134941095,9.1636970215951,10.4389882107437,8.96386736037891,4.0534276477654,5.77145446518646,10.0294613374259,8.0288213564757,10.4535328290633,8.66196580286199,8.00835372154409,9.32599720637304,9.0247374451153,6.39858400122529,6.80444403700815,8.88828178464001,8.56468192377788,9.8133070172507,10.2202823528042,9.50395744280215,8.0771218701869,7.53022778030547,9.68147542391185,8.17564980238675,8.83925251838564,10.0028717619115,"Group3",8.56088964631657
"383","MB_SubtypeStudy_55383",6.92309842624992,8.2166626198797,9.08693213559646,7.4328627335282,8.02706837258539,7.93005461726731,9.86428478183174,9.16178682535149,10.0302778120077,8.64130312155626,9.64646001249939,8.98059921288767,4.80178519808693,5.852282679274,9.66066661586966,8.02828940406603,9.87605581891116,8.75568013898773,7.90468074326992,9.45437466348235,9.45619235872184,6.13836967571033,7.29891798740107,8.01232716337633,9.32728197774378,9.7038396059799,9.73704370338795,9.79864233981459,8.23755071304566,7.32905951730184,9.04744536308472,7.86085397873782,8.74860399120867,9.85776011178921,"Group4",8.49497336530861
"384","MB_SubtypeStudy_55384",6.04117105778056,8.33864691892702,8.68324011951899,6.99105628202457,7.56466952217322,8.38295096385658,9.87797076916826,8.66467805456058,10.2197843569734,8.03079381655494,10.0662083231426,9.12390977853596,4.20477798055007,5.16431731921952,9.78123160947552,7.31174765641209,9.70390780555412,8.38925284597884,7.76401711340736,9.29865011210219,9.60488781210143,6.22243466241443,7.65830484302172,7.77279223920659,8.30691046060411,9.36592787425,10.164756242971,9.94307369506796,8.02719198151987,7.17479073769769,8.80090648715625,7.65840870122479,8.82013940715678,9.85218677720444,"Group4",8.32281453904451
"385","MB_SubtypeStudy_55385",5.84814231295903,7.79328315014929,8.33498070376625,6.84684433801766,7.33987403896071,8.27663721185227,9.72192488889132,8.44574889881762,10.0119217032022,8.26780353842203,9.95365894662843,8.42746898888577,4.31470966244525,5.65624336907926,9.93650873827639,7.5173826795256,9.98305954134606,8.16840078198865,7.61886651020279,9.04421232985249,9.10415320046283,5.94975288383608,8.21450027937174,8.02832705885383,9.07472789800933,9.4117510786116,10.0095187775317,9.6812477564388,7.23502542853843,7.12462579219707,8.32214866964951,7.60903906387609,8.34438658050568,9.53239873518802,"Group4",8.21027280989235
"386","MB_SubtypeStudy_55386",6.23879211241101,8.32302290232732,8.84888173586104,7.87489145660276,7.91085531617904,7.93153031209461,10.0124204732598,9.06775330804899,10.5695511532045,8.74687585243657,9.40540287254925,8.76444095756029,5.72511148091155,6.48376277937786,9.55411261582494,7.75080680496889,9.96162906462106,8.832420968302,7.75882136942699,9.30245387339894,9.5704858271368,6.86801069724239,8.21270011201065,7.86384720880574,9.17989482842896,9.01224515655518,9.78059559251394,9.8512113353976,8.16214798942783,7.60593657938544,9.95293673394517,8.08627263723234,8.6274350781763,10.1745145832086,"Group4",8.58858152261278
"387","MB_SubtypeStudy_55387",5.98939521880397,8.49661581006892,8.76094016845667,7.12321160470786,7.62996477381514,7.84231740883085,9.94756027461138,8.4924889293467,9.99576782573017,8.42043678834312,9.73146166804467,8.45920727512324,4.61350031401616,5.86174002320098,9.62324648833035,7.55998616341438,9.47251978485939,8.56866107476504,7.65485919427343,9.23915114193923,9.59454027847674,5.78238387910863,7.96050050465226,7.5172975933388,8.84140745388664,8.88429005651035,10.8485362487479,9.67861020116775,7.78734007066659,7.19403916742899,8.06849344463246,8.11163507013643,8.64385724020973,10.0264905491163,"Group4",8.3065427555518
"388","MB_SubtypeStudy_55388",6.6696834250052,7.53901639222507,9.11504773363852,6.9026841200791,7.98806826471174,8.03401141298365,10.1797129830447,9.02933827245895,9.61385804631083,8.46289810727578,10.2057208582833,8.9952919490199,5.03454321908234,5.89025033780588,9.59566177464075,7.6704255100502,9.91114949072919,8.95630496617873,7.23111859807395,9.33670385473934,10.0482438734761,6.25446245611989,7.17829583889693,7.46462172430565,9.27833943468058,9.48172950256839,10.2730064513234,10.1548638033044,7.85893058652549,7.02269542237212,10.4550899737295,7.11064902227819,8.34111529140891,10.4289237914153,"Group4",8.46213107319829
"389","MB_SubtypeStudy_55389",6.14821301345606,8.28394100772609,9.06528672309501,6.90813615579043,7.41130067063339,7.99344358255873,9.9617917174762,8.672386712238,10.2784476002682,8.37890809918026,10.4817784645192,8.65026132995919,4.56063499485923,5.76363016723926,9.98169955887734,7.8956233450684,9.93367636147258,7.61988250047092,8.13135204471419,8.97769266937146,8.70518611126423,5.61791556281761,8.10631289660447,8.0951027466061,9.15866803648718,9.53788171692893,10.586202932748,9.14897000973647,7.45748113631883,6.99765678052473,9.80450838986127,8.59268088182557,8.50215663670301,9.6327530248912,"Group3",8.38357539947917
"390","MB_SubtypeStudy_55390",6.00038436526546,8.41998819030127,9.0223279752122,6.93157715276909,7.56254322458654,8.07146417505128,9.95532778562176,8.45115706508287,10.7474165050259,8.406277405475,10.1929045562948,8.89819214177324,4.42086980603478,5.43652229628136,9.92339538717555,7.78837357201641,10.3965742004791,7.5723231628313,8.15187932670404,9.22025173725849,8.70591651760517,5.88259409005526,8.25062434805394,8.21454175575575,9.19035365320209,9.70277151551127,10.3839793582282,9.31007886275788,7.24082461583525,7.34317472907974,8.16608216579476,8.67563627103079,8.55362671368133,9.84465488930641,"Group3",8.38337086815113
"391","MB_SubtypeStudy_55391",6.86779240641616,8.40675912604446,9.46151952044041,7.27359563495036,8.17201065542502,8.33806662835783,9.88382915008399,9.3192615741292,10.2233586814554,8.56727315633192,10.0081286967298,9.1643832620091,4.81415707579483,5.85546662670447,9.50812453149968,7.96359509130369,9.8345679130179,8.77585438862397,8.2366150381721,9.42665363024711,9.42909013206752,6.35929367314253,7.84510293002374,8.30382198023938,9.51209433426812,9.73521539771265,10.2730107546535,9.59256004386175,8.18358238367868,7.4825221292509,8.66077227563382,8.40112341785825,9.36704629037905,10.0239935665492,"Group4",8.62559535579578
"392","MB_SubtypeStudy_55392",6.88554415658283,8.40983132050682,9.29648501061377,7.07940418066997,7.71612786904174,7.61263904378838,10.2284708814377,8.96351570840168,10.0107187311869,8.83195753337749,10.4084594691925,9.13787537884892,4.43725515956353,5.56877570220087,9.49750466206581,8.07878578981303,9.86011069079199,7.89434267410111,7.68643417435215,9.43901975067956,9.0487812950933,6.09028074566213,8.5392238990839,7.72420137021622,9.30417973441461,9.7045387932518,10.9844444663345,9.4145136188823,7.44328492882738,7.33287446723869,8.59965262207519,9.05555772129095,9.17497226254543,9.86861523872843,"WNT",8.50965820737828
"393","MB_SubtypeStudy_55393",6.99297352736199,8.71300650578653,9.67820286051533,7.38894726773523,7.8807276178577,7.59365340568921,10.3250748520928,9.02691883891275,10.0001520610174,9.17017664126976,10.6289430474458,9.18123145794812,4.40119192018212,5.27288494750909,9.63903414394695,8.2726001448063,10.3315169731411,8.32324520461308,7.86711640624052,9.45556358983727,9.06991008515947,6.0690295803616,8.30595155265867,8.08001535101722,9.52689517596064,9.72159577733409,10.7074280474696,9.4977992148125,7.50412051555406,7.45709435503433,8.65733639793065,8.68143859767783,9.08778554239534,10.3409645661083,"WNT",8.61325076980539
"394","MB_SubtypeStudy_55394",6.31262059887473,8.15525402930707,9.22971796356088,7.19261161280265,7.95416059618283,7.90392157605886,9.8815225059349,8.5955606910932,9.92074614094242,9.04568307237441,10.5479705496937,9.12123445131891,5.06783608086537,5.89066321852656,9.27626342385422,8.11535423999592,10.2232313984867,8.29189129307309,7.77673329433342,9.48059821293059,8.82881741446759,6.30680054964057,7.60651156478336,8.26721281102558,8.57666220896768,9.72094017545647,10.7612794874184,9.61909714123309,7.54198122009712,7.5000860786652,10.2082554703331,8.43874275373708,8.89178545923758,9.86284887865354,"Group4",8.53278224011549
"395","MB_SubtypeStudy_55395",7.69238955911213,7.95434710486668,9.05409676869877,6.70638002975262,8.07477011328373,8.03846171123534,9.67446129058612,7.93547056074566,10.1374200404378,8.67767724659874,10.4938989916383,8.77248605657827,5.0500736412473,6.89660584948705,9.1767033013957,7.77084335327922,9.86805484513169,8.33955926927783,7.54488269846882,9.11135417796935,8.98097930570484,6.19322484387606,8.59685882649751,7.43127176944202,9.35038280660817,9.51770034778649,9.78212568184296,9.49603553892045,6.9003845757705,7.17592220970146,7.80027890095395,8.29690415420808,7.23349813572286,9.63060476111267,"SHH",8.3340031902335
"396","MB_SubtypeStudy_55396",7.27180863112363,8.30024145773134,8.97070408945464,6.98671198845749,7.80256263555573,8.10842672390192,9.97979758445981,9.01189456597229,10.1481584395687,8.66281871804171,9.70393371476844,8.74737960488185,4.4585081900269,5.98109667320904,9.43428299565067,7.7686772981142,9.82181967036859,8.66660526175143,7.70923732941707,9.32750207098884,9.56991443394317,6.43918697761631,8.44331143099219,7.89904992514233,9.50482108903243,9.35166079213383,10.3610562778584,9.85940207664157,7.68728607890419,7.62750360324217,9.01146833304323,8.38832333484923,8.95825766392381,10.1443530915045,"Group4",8.53258125741976
"397","MB_SubtypeStudy_55397",6.59065486917128,7.90942356005755,8.97091701130035,6.96021263861642,7.65472720837153,7.53625357823775,9.79801794576333,7.80891253526186,10.1678299314389,8.58312861059714,10.3476983755763,8.91789841111127,4.58068711798425,5.84660647556737,8.95718862534306,7.72533543584728,9.35728382681095,7.82437295860017,7.46754660679297,8.83795177698289,8.8323632066227,6.15949297197769,7.86284645166451,7.56181998545952,9.17514233721541,9.22145391775891,9.76383074688811,9.05324870931398,6.81282281552328,7.54326773200035,7.6216321388755,8.34556829336442,8.60404694172682,9.21987623941648,"SHH",8.16529588197766
"398","MB_SubtypeStudy_55398",7.05549034131762,8.11738187300893,9.5727249784789,7.88740256512027,8.43015034777795,8.27922442171902,10.6725110395229,10.0094785387496,10.2084569184815,8.95352015067708,10.5585154713427,9.74953068161487,4.38400431630311,5.91544670447155,9.93446496999012,8.68139682628985,10.3442097356801,9.14079279958678,7.26327614187792,9.75099563193219,10.4266300272233,6.49440786591911,7.92865602757801,7.56040455607227,9.92281703387593,10.0298066422962,9.9727102464655,10.229844731487,7.66558035042072,7.98967725547563,8.55332357497385,7.79972648361843,8.02634481045803,10.4037181322681,"Group3",8.76213594682574
"399","MB_SubtypeStudy_55399",7.19932793146035,8.25316788155649,8.96996215014847,7.1799263628746,7.73958464001147,8.29211236490966,10.08667409361,8.83151536776933,10.0495173043272,8.31203201285332,9.65969932691788,9.01468573794613,4.22884005004388,5.71732929043876,9.51657132897603,7.741004471388,10.1465071123009,8.30417314502034,7.95581779563483,9.27743365776576,9.15706173477813,6.28979687415423,8.43355826736413,8.24466944841094,9.35516813271291,9.68096020491823,10.4010052860926,9.71447062296753,7.85366867984194,7.55896323975672,8.54624944643503,8.45037711623314,8.64351174824232,10.0974512127121,"Group4",8.49714100119333
"400","MB_SubtypeStudy_55400",6.76141421782734,8.71811123114125,10.0502054128606,7.9435423821226,8.70144613684041,8.78006680503004,10.7016684627212,9.17221169312607,10.3668840503318,9.34667032385585,10.4227314156666,8.78365798143276,4.72325100680687,6.46164764743175,9.57516510607513,7.95838574222167,10.3370089409813,8.28568289658746,7.90896472680641,9.38933659883911,9.5788911912271,6.33140629023946,6.61419925011803,8.10247225333747,10.0109837394623,9.93568037948695,10.5285616560094,9.11332368421371,7.54528610507893,7.21703359099757,8.49829661253454,8.46690532365325,8.94347912067422,10.1755014423018,"SHH",8.68970804170709
"401","MB_SubtypeStudy_55401",7.26274425026534,8.44211388882569,9.12126547115146,6.98131846826605,7.50063040643199,7.72210300127277,9.89328880852787,7.92778302782933,9.99811730443251,8.73833033308074,10.4222392055443,8.26003700298315,4.61359444082149,6.82797099018132,9.12481922038131,7.90049005829631,10.015520686429,7.86857213804019,7.23364383787341,8.69204285405918,9.09534975374133,6.34166341219865,7.91786799074516,7.36763491352395,9.04974733527733,9.57761803090157,10.1853571897194,9.21518277134652,6.93769949048421,7.52642955791559,7.6790393044342,8.89478777215971,8.73877064742666,9.58588618829678,"SHH",8.31351940449601
"402","MB_SubtypeStudy_55402",7.15962520200595,8.10049876976003,8.57182102980942,6.72287400881732,7.54442297846843,7.81969936703513,9.94263401623579,8.13941764537551,10.0254928331076,8.5310456547791,10.1106661238426,8.85502427620539,4.03496458264031,5.51633480640692,9.04142791415832,7.32644103094947,9.76094406202334,7.78714233884883,8.13634319114636,9.18537138486281,8.60274968992872,6.0397292788039,8.04270721264544,8.32344099678747,9.09034598742867,9.38504737540298,10.5491046713721,9.28289640702746,7.33576705578734,7.37218637055994,9.96147879033053,8.06168542534899,8.63252101456777,9.40260203835818,"Group4",8.30571922149494
"403","MB_SubtypeStudy_55403",6.09614577802015,7.76184990689548,8.78181569540635,7.18726319257714,8.37955409310989,8.56082045685967,9.82094672114201,9.41446154582783,10.1742119845285,8.59975593569831,10.399780405278,9.54948806709008,4.23724427354631,5.39649167103106,9.37518652312326,8.08794574461998,10.2993109195396,9.33238219216967,7.46134691642493,9.46613356725958,9.77891242137924,6.94272911579314,8.30268922101353,7.67599282280203,9.33189768851478,9.51308849415944,10.4160975635688,9.97759749449199,8.01191959418958,7.92060906348991,8.25469504336001,7.81721874380246,9.10884772798146,10.5318761420791,"Group4",8.58724431549333
"404","MB_SubtypeStudy_55404",7.5604263515855,8.24381547814277,9.33888840371451,6.72133346902475,8.24207750670475,7.71505119878649,9.79562436561103,8.34192241275784,9.47808525018166,8.69839752549396,10.7183639870043,8.7128899478934,4.24092690929005,6.28646374182511,9.40466342048996,7.9335612629261,10.2839321603192,8.00930083037303,7.43511974632686,9.08885104075455,9.07682934600219,5.86372764483046,4.68926018301494,6.82106262337873,9.41892561787314,9.60095131370538,10.4007022167344,9.83781896601811,6.90750207769386,7.34530289214912,8.30060723157487,8.66856286823591,8.32047240166102,10.0873364555435,"SHH",8.28202226022416
"405","MB_SubtypeStudy_55405",6.70831983353223,8.03055362694642,8.89509220769735,6.7032058585517,7.65254345875887,7.73786242070258,9.69609992007572,9.68047515990234,10.0274370582902,8.41923929143176,9.95008765706009,8.82994347621461,4.44841546723846,5.85461674589003,9.33550281871139,7.83713118992563,10.2065919789794,8.78276337731769,7.71404707651138,9.36503734893079,9.72608419669747,6.483710451224,8.27320538149156,7.61279540520694,8.52911391633185,9.42703263671002,10.2839958590269,10.2238820015978,8.56099383310953,7.07800010718975,9.97800513616948,8.27121247272422,8.64660264955646,10.5845790815932,"Group4",8.51629938533229
"406","MB_SubtypeStudy_55406",8.08077474248833,7.85084880430151,8.97131069629928,6.96566737608916,8.06938760053963,7.94536836710997,9.72280370805855,8.2210954860409,9.82652407407157,7.99920979640605,10.5263016003887,8.83784653722209,5.59138858001898,8.15372899629465,9.33613486315144,8.29580180188092,10.1498847979418,7.94041845386943,6.96054452840589,9.52887602354174,8.85035390348605,6.20038512154441,8.50615511969227,7.6127468087415,9.23708751591463,9.64348249359921,9.6177245749463,9.21529352676953,6.50959857106624,8.02756029975797,8.34860275487204,8.7345584773708,8.79367028672956,9.47230418470319,"SHH",8.46304236686218
"407","MB_SubtypeStudy_55407",7.05198843516461,8.3355943347292,8.38240301184269,6.9286780049235,7.63494545330853,7.77226705508276,9.89656690592296,8.74175567827322,10.0210282639873,8.3495324620751,9.80190334204106,8.11939613755967,4.48015776181406,6.19040539776474,9.95517208330629,7.40791664874376,9.94377306989653,8.67848229140244,7.88604082570231,9.43087244108686,9.57920097164381,6.37053761452955,8.5226588602958,7.80666572802633,9.26777960903143,8.7620162931591,10.4637992568327,9.88023463127895,8.35261809713355,7.17653868389475,8.87678834134407,8.21001507366301,8.78237648943228,10.2555631581683,"Group4",8.45046095332533
"408","MB_SubtypeStudy_55408",6.84231201280277,8.52864468409189,9.82182140605302,7.22604154405722,7.95587661618491,7.88008980907814,10.4111850468419,9.19015608656019,10.0866300155073,9.14658523873351,10.7175094319607,9.08128220943127,4.22234860613995,5.47152147308149,9.40961590370889,8.24408605986993,10.222806975237,8.2828648135857,7.87423204346985,9.53584013767333,8.99896087011517,6.50117538817794,8.40671574816304,8.01188219205889,9.21092866722796,9.77050288542587,10.4350846134498,9.43043920559097,7.48157235278451,7.3830213899625,8.6042315057096,8.7960037410587,9.2581506896206,10.2179139806333,"WNT",8.60758921600141
"409","MB_SubtypeStudy_55409",6.76042487858002,7.59546600724797,9.16699720515249,7.25078441008841,7.73872135309993,8.24253784149165,10.0647539756272,8.54701465136469,9.89904201575425,9.35952391602219,10.7090096624221,9.46744095735951,4.27696279426095,5.30125680020187,9.81794832048642,8.33362980112901,10.6078011166085,7.77498242109609,8.16199161301664,9.2211852095946,8.99705786891447,6.39956890574381,9.13740772628003,8.61470453324169,8.88105929704624,10.1370153472242,10.4786040820594,9.29903998816491,7.41104891256276,7.10922524025025,8.99378412780036,8.51844890578962,8.54989654326398,9.82223441556194,"Group3",8.54842855425024
"410","MB_SubtypeStudy_55410",6.73005833981378,7.34832481047834,8.75868980021416,6.8736368146142,7.60931692791787,7.84628016240346,9.53375329647279,7.47626080206564,10.0266463278884,8.05401846701403,10.1212456382416,9.01530992122706,4.44708768939194,5.6410388328039,8.66269213077444,7.1961522419244,9.09644907377845,8.21755297165152,7.11071692600723,8.48471197153504,9.10532843727882,6.25835546113378,8.13734773409956,7.39454547297288,8.75715075450856,9.22825201324813,9.74155992022165,8.69239244165835,6.90576026380928,6.69433050261753,7.40325064344655,7.72421124520611,8.20673855040001,8.66498216669959,"SHH",7.97541613980938
"411","MB_SubtypeStudy_55411",6.97791503309938,8.01732947304934,9.05057582836931,7.03976310187661,7.76333273034892,7.79417210470564,9.99299669492069,8.39712675695683,10.1477204311011,8.48135813280082,10.5045864572226,9.19918901323975,4.28481053244774,5.88548475418449,8.96629553894074,7.5890998434582,9.83804704922659,8.10831031583576,7.47311102248688,9.15737242158418,9.04949487957166,6.30942017219913,5.82936665753996,7.56092083604257,9.31717694399322,9.37406546310839,10.2822931047272,9.28821876212603,7.04247521375154,7.2217289387032,8.16476554979325,8.65995952652157,8.41048505686542,9.48986943477808,"SHH",8.25496581692873
"412","MB_SubtypeStudy_55412",6.88647491856038,8.36626744494564,9.29069284289088,7.27642319901509,8.0614682300549,8.15483304081584,10.2419181282168,8.65912915725237,10.0562797826727,8.87562582048568,10.645730287789,9.11361856080849,4.0746339537941,5.65233133829751,9.23929056556238,8.06982351712017,9.57700811897975,8.26261391567628,7.871854069275,9.3352721219518,8.70366634757383,6.31444702326885,7.97332049173414,8.65782505395405,9.20348373890489,9.7469944987186,10.2592294121182,9.28347061600594,7.72365688082267,7.65787044209664,10.0228043137802,8.17978705548689,8.88382173357116,9.48212024353056,"Group4",8.52364079016857
"413","MB_SubtypeStudy_55413",6.53649632894614,7.94870809782346,8.81939267694289,6.84899148153843,7.75061247648489,8.03891193045194,10.2420806878127,8.80340873536251,10.012010595668,8.83258768781198,10.3239421769859,8.85823981095838,4.30372325276097,5.33585942847707,9.96258441220738,7.63925362889036,10.061359320238,8.41375039310227,7.42714907437623,9.17593069347105,9.33322751445831,6.15510828668138,7.64375854847241,8.02294316312901,9.10314024411448,9.50411794680898,10.3540907141682,9.70215223443584,7.68641848016927,7.28987019688682,8.72513941624773,8.33113640032094,8.80130474018336,10.1014075397216,"Group4",8.41437671517967
"414","MB_SubtypeStudy_55414",6.37493014271586,8.20287384020544,8.78900453781489,6.80360933235021,7.80266363736712,8.30330409188737,9.74050791477402,9.07180155793871,9.86550677166169,8.49832177390068,10.0628866414622,8.92834666664817,4.59590024291612,5.89341179964635,9.56271353659554,7.44842097866663,10.1242388570223,8.59247160251695,7.89262977394061,9.4862476240111,9.52811626645727,5.91845443409905,7.44610223213815,7.68000229246196,9.16036865022652,9.77469881684337,10.4406594177962,9.8078383185619,7.82028446162538,7.49016293753247,8.67422035264846,8.26604781717106,9.07810368742847,10.214647010553,"Group4",8.45116170645839
"415","MB_SubtypeStudy_55415",7.52879183853164,8.02910969475521,8.82535903527774,6.70279997522765,7.79467873560224,7.87891825446997,10.0964611669775,8.18941491963958,9.91573482995338,8.79133714649041,10.5827341738595,9.49698293826313,4.31671619661393,5.65348743033841,9.56318061441177,8.28203506201224,9.91495890218997,7.76996270743886,7.53154579387523,9.64943979338758,9.10296123205716,6.08183856193718,9.02685770366627,7.72060330190822,9.59615424189843,9.82380972355179,10.0333815555538,9.4320243756912,6.95881808843538,8.15976224460418,8.96837640708038,8.19724840575458,7.65011583465774,9.83994767826191,"SHH",8.44428084012865
"416","MB_SubtypeStudy_55416",6.87755134879437,7.68443292860291,8.87706350508715,6.91921650170136,7.70640779259026,8.01998740905157,9.88840825572868,8.896845644555,9.44569750785191,8.02447116908647,9.97206532393939,9.02065591057426,4.14179101205762,5.82095574277649,9.95413802480502,7.6097900854647,9.81084481341992,8.52026291697226,7.15344612118682,9.26908773876677,9.46219156806029,5.9735209985717,7.81909758012447,7.5737965394204,8.95607538200013,9.41577742821255,10.3356937563389,9.96545903232502,7.91937377336994,6.93639187970169,8.404254979023,8.18503695160981,8.44410082537224,10.2340856790905,"Group4",8.33052870959511
"417","MB_SubtypeStudy_55417",6.9121485714987,8.17940023776753,9.17965585555149,7.05026298173593,7.71281947717686,8.097383362366,9.78452497631314,8.85984197457038,10.0550478636328,8.39468023926575,9.91089153969719,8.93498335343008,4.0190896639556,5.38929350049183,9.30075171522022,8.05744505181952,9.84408239380245,8.33442794687267,8.01961756867128,9.37113410018277,9.48595490368444,6.1842785866843,8.10993204336676,8.15206374151525,9.32120976481987,9.64133656797878,10.5690529908196,9.70682951105066,8.03763252406872,7.63437595120452,8.95451139770048,8.02103497706162,8.18167751449924,9.95803805440576,"Group4",8.45192385008477
"418","MB_SubtypeStudy_55418",7.55067053615612,7.27860185504787,8.17519921515418,7.01286147812819,7.68296802404687,7.8312597355511,9.26126198965785,8.30105836386153,9.98813048068825,7.42003016242392,9.23243265040009,8.93021186513841,5.62092071440466,7.2739887135321,9.11098305527989,7.71279758324507,9.37067943676714,8.49990202794122,7.77156785385456,9.18307966140531,8.81367073358892,6.04254645461716,7.87526966424226,7.20424927756379,8.91031128226187,9.10597597961849,9.42402060954168,9.14930832994257,7.25352797720689,7.01834292708558,7.58149895941557,8.07452938261151,8.47021611652779,8.46210604930271,"SHH",8.13512291606503
"419","MB_SubtypeStudy_55419",7.67645998400433,7.76209875870982,9.62801933539134,7.20854441579901,7.92315843423882,7.90659483523553,10.1026705434873,8.49839057244343,10.4306942980223,8.39365296117662,10.8629668800163,8.36173635286814,5.70985118972564,7.92842375812433,9.60431453846193,7.74400440147847,10.0069100975736,7.98563322981822,6.84652079967369,9.22724387005183,9.2078846497534,6.12939849330364,8.14513526764967,7.80579266729915,9.52061007469687,9.66049646953454,10.3933685272755,9.57851109693409,7.30791381212037,7.53174694092069,8.17352766101149,8.2737520585122,7.39563527126308,9.73257546478556,"SHH",8.49012463856944
"420","MB_SubtypeStudy_55420",7.10263024438033,8.43427927541426,9.21132738768411,7.49109209502814,8.25908507582706,7.78796266621911,10.4126372885797,8.18844811864497,10.4843232380145,9.04753901426347,10.4110012236445,9.70912016180983,3.97581104696454,5.40418691164114,9.59480178855999,7.51908062958914,10.3046585275634,7.21407001168671,7.98047810910412,8.99478696413034,8.90782889075428,6.27196195725514,4.05439536552408,6.13632603759828,9.89317558004543,9.92377993404704,10.3126163620114,9.18105793780749,6.60548675282431,6.93972037298682,8.14195430843388,8.54363655423484,8.3028125205625,9.14744376250765,"SHH",8.23204459162772
"421","MB_SubtypeStudy_55421",7.27636701109827,8.31849904184342,9.11854869548698,7.11079556504592,7.6115804751954,8.21312308841839,10.1616544904263,8.61297381974445,10.0026584790454,8.52690735105349,10.5054266938511,9.38367214206946,4.04080297566622,5.14214328112535,9.22730666291502,7.78063605620336,10.3210931562527,7.77023697130136,8.03460251784246,9.18662584553067,8.98024815102698,6.01686836409129,8.53733353914907,7.98388110486026,9.10205201205171,9.87534558075866,10.1651412752212,9.35367874204325,7.40417202475537,7.26549229691171,8.66453080262356,8.62795229573423,8.30765727740064,9.98825903438305,"WNT",8.42994902415079
"422","MB_SubtypeStudy_55422",7.59824897059816,7.77411534465999,9.32406605673744,6.77444900205997,7.86136910694076,7.36387951641914,9.82550271681939,8.07408100951491,10.1496715523534,8.43503161822822,9.7631197946849,8.78773341801968,3.94047363241006,5.54124308365533,9.05345189975468,7.86436679280615,9.77684315433781,7.74137950787919,7.15552925434795,8.61622241185467,8.89077794998252,6.06161423609963,7.75365307868689,7.4263488370589,8.84032424041086,9.36982749709303,10.0436556715717,9.04701163572316,6.70985898304175,7.62365726626103,7.94442448841544,8.25445018730213,7.75710223097962,9.30176188083056,"SHH",8.13074253022174
"423","MB_SubtypeStudy_55423",5.73786993125045,8.38680896253783,9.81274283500294,7.67771412874921,7.97032410688824,8.67466281354306,10.0808342813762,9.08987287837067,9.96061306436729,9.37553984774741,10.1932531025169,9.6512852844132,3.93093548011279,5.48933469293035,10.1814187843527,8.29935258785007,9.62312594776835,8.2320272940821,7.96766187025572,9.68784844363076,8.80880035031871,6.24802374201006,8.49381022788156,8.04354340268147,9.49206007285775,9.85162041410753,10.698315342537,9.27865868789026,7.24332720834628,7.70254122569853,8.61099675357301,8.71503319726392,8.71409678733066,9.6304414030531,"WNT",8.57513221039106
"424","MB_SubtypeStudy_55424",7.70572196828568,7.98508208354788,9.10053029692769,6.76359581732936,8.07639790346203,7.56682042993009,9.81522217866448,8.39561070238294,9.93809004532354,8.57198444954014,10.510034114704,8.28182197060219,5.01008825756838,7.82544688055243,9.04123622272474,8.15374034157073,10.079291639105,8.4534513232634,7.13715452658641,9.08256598162352,8.99050425438209,5.7904693912827,8.12192765950082,7.54420549264524,9.16178965013807,9.52228222345256,9.95631664290243,9.38372620195179,6.91605925984106,7.0149364409295,7.80977920584301,8.82343538996663,8.00180621328636,9.5519122940024,"SHH",8.3553834545241
"425","MB_SubtypeStudy_55425",6.53481689699802,8.33695269710144,9.52711115966164,7.1975322801348,8.28688316800891,7.51426926881169,10.2331505773303,8.32227717451106,10.0388023779229,8.5381389617511,10.4906049469896,9.19328086347165,5.02288323922415,6.42324562000189,9.40758210482345,7.6363185672499,9.88281332273734,8.01205891557762,7.5891312430019,9.46295744518362,9.09607748253561,5.72729015431151,8.51679605464832,7.83147386504591,9.2257113210485,9.413411912632,10.5571411402831,9.5451778465291,7.1884862044675,7.1626802131163,8.54573529517182,8.84130297089719,9.11262307854002,10.1007716251344,"WNT",8.48574970573101
"426","MB_SubtypeStudy_55426",7.36777089181522,8.14208549166016,8.92811216870673,6.55258790392714,8.01839988015352,8.18743003908534,9.73520283692081,9.18493784339983,10.309545816319,8.71664517206923,10.2994463169244,9.25129388263379,4.06386818563409,5.63157516256655,9.34441416401224,7.469597157216,10.4336754781757,8.19172082137444,7.57936901560774,8.90732555518056,9.73934736813774,6.1116186231035,7.97175376064475,7.83646029876155,9.16123593003709,9.5762162323333,10.7200406021934,10.3038417133101,7.80470290645646,6.8950421577949,8.4145285832057,8.18970084359083,8.57093700666238,10.826230249231,"Group4",8.48343117820133
